itemId,shopId,title,brand,cat_id,models_count,is_pre_order,price_min_twd,price_max_twd,price_mid_twd,discount_pct,shipping_fee_min_twd,is_free_shipping,is_service_by_shopee,rating_avg,rating_count,comment_count,liked_count,is_official_shop,shop_name,shop_location,shop_rating,shop_follower_count,shop_item_count,shop_response_rate,shop_response_time,is_shopee_verified,price_bucket,discount_band,rating_tier,engagement_tier,review_bucket
57506718306,10967445,"MBS萬事捷 護貝膠膜#1 57x87mm  100入/盒 共32盒",Unknown,100638,1,false,1000.0,1000.0,1000.0,0.0,-1.0,false,false,0.0,0,0,0,false,Infamous,臺南市歸仁區,5.0,6,33,72.0,12208,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57507406043,51229428,>日安路亞< SHIMANO OCEA HEAD DIP 140F FLASHBOOST、XU-T14U 海水鉛筆,SHIMANO 禧瑪諾,100637,2,false,800.0,800.0,800.0,0.0,-1.0,false,false,5.0,1,0,0,false,日安路亞專賣店 Goodday Lures,高雄市鼓山區,4.985438823699951,5974,4328,91.0,10835,true,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
57508286091,62552286,【Cici+】 休閒潮流時尚簡約高筒運動鞋夏季運動鞋黑科技跑鞋,Unknown,100012,24,true,616.0,616.0,616.0,53.0,-1.0,false,false,0.0,0,0,0,false,Cici+ SHOES,桃園市蘆竹區,4.853280067443848,1001,4888,83.0,7529,false,3. TWD 500-999,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57508638404,6992088,春夏重工走秀款韓國ins蕾絲網紗繫帶綁帶吊帶疊穿日系y2k背心,Unknown,100017,1,true,517.0,517.0,517.0,41.0,-1.0,false,false,0.0,0,0,0,false,泡芙穿搭百貨鋪✨,桃園市蘆竹區,4.7768940925598145,7074,4979,98.0,7802,false,3. TWD 500-999,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57508718555,240327331,克寧Super Kid奶粉,KLIM 克寧,100632,1,false,300.0,300.0,300.0,0.0,-1.0,false,false,5.0,1,1,0,false,CYC_Shop,臺北市萬華區,5.0,68,35,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
57509337634,182227533,岩洞躲避屋 大中小號 躲避山洞 仿真洞穴 造景躲避屋 樹樁躲避屋 蘑菇躲避屋 躲避洞 躲避屋 守宮 蜥蜴 角蛙 蛇 食盆,Unknown,100631,6,true,101.0,262.0,181.5,50.0,-1.0,false,false,0.0,0,0,0,false,寵物ㄟ百寶箱,桃園市蘆竹區,4.929101943969727,347,298,93.0,7026,true,2. TWD 100-499,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57509500503,4198638,✨祈福開運✨琺琅彩風格圓形擺件招財大象圓盤擺件客廳裝飾品公司開業喬遷禮物,Unknown,100636,4,true,68.0,68.0,68.0,50.0,-1.0,false,false,0.0,0,0,0,false,缘善堂💖祈福好物💖,桃園市蘆竹區,5.0,93,3000,94.0,3046,false,1. Under TWD 100,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57509507638,1538029862,釣魚印花純棉時尚寬鬆百搭男女短袖T恤,Unknown,100011,28,false,229.0,229.0,229.0,40.0,-1.0,false,false,0.0,0,0,0,false,yanran8,海外,4.960869789123535,68,642,74.0,13727,false,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57509619790,1537461075,4.3寸掌上游戲機X6街機兒童懷舊復古FC手持電子掌機NES,Unknown,100634,1,false,948.0,948.0,948.0,10.0,-1.0,false,false,0.0,0,0,0,false,qianting88,海外,4.927272796630859,137,129,,0,false,3. TWD 500-999,3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
57509951722,27038560,~8H出貨~台灣110V 單 雙鍋熱蠟機 巧克力機 雙鍋調溫蠟療機  雙鍋溶蠟 融蠟機 蜜蠟除毛 雙爐熱蠟機 專業級,Unknown,100630,2,false,630.0,850.0,740.0,0.0,-1.0,false,false,0.0,0,0,0,false,雲端精品百貨,臺中市烏日區,4.928819179534912,51,234,93.0,8793,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57509975224,1744502890,【特價熱銷】insta360 acepro2/ace 相機收納盒insta360 acepro相機旅行收納包,Unknown,100635,24,true,203.0,390.0,296.5,60.0,-1.0,false,false,0.0,0,0,0,false,HERO智能數碼みせ,桃園市蘆竹區,,0,198,57.0,0,false,2. TWD 100-499,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57509976121,118557241,新品免運 遠航者款皮麵大碼戶外徒步鞋限時下殺0815,Unknown,100012,20,true,785.0,785.0,785.0,0.0,-1.0,false,false,0.0,0,0,0,false,jouan0708,臺北市大安區,4.746742248535156,3633,4997,46.0,12673,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57510118737,1795155620,午睡毯抱珊瑚二合一抱毯子辦公室絨車用被子枕兩用枕頭蓋枕汽車休 WEUG,Unknown,100636,7,false,653.0,653.0,653.0,12.0,0.0,false,false,0.0,0,0,0,false,gazq8550,海外,,0,495,57.0,0,false,3. TWD 500-999,3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
57510171333,1408487023,樂器一節綠色笛子初學練吹苦竹橫笛古風優雅學生竹笛,Unknown,100639,10,false,2006.0,2104.0,2055.0,0.0,0.0,false,false,0.0,0,0,0,false,shenyixlaile113zj.tw,海外,,1,83,57.0,0,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57510256956,1363339844,【現💚貨】【久保同學不放過我】久保自制精美動漫周邊水晶磚雙彩倒角磨邊,Unknown,100639,3,true,779.0,1038.0,908.5,3.0,-1.0,false,false,0.0,0,0,0,false,剁椒小魚頭~生活館,桃園市蘆竹區,4.871087074279785,787,3737,74.0,3912,false,3. TWD 500-999,2. 1-9%,3. Few Reviews,4. Low Engagement,1. No Reviews
57510265724,1775871884,黑色垃圾袋平口式大號塑膠袋酒店廚房加厚不易破一件包郵工廠批發,Unknown,100636,5,false,193.0,225.0,209.0,0.0,-1.0,false,false,0.0,0,0,0,false,guizhoubaishunshan,海外,,0,341,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57510271973,5410594,法式灰色波点高腰显瘦半身裙百搭显瘦设计感小个A字百褶裙,Unknown,100001,10,false,496.0,496.0,496.0,0.0,-1.0,false,false,0.0,0,0,0,false,復古港風女裝👚,高雄市林園區,,4,152,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57510288836,1028140772,【台灣出貨】玻璃門門吸超薄隱形防風地吸打孔新款防撞臥室極窄邊框衛生間強磁熱銷,Unknown,100636,3,true,72.0,72.0,72.0,0.0,-1.0,false,false,0.0,0,0,0,false,百工五金鋪,桃園市蘆竹區,4.871692180633545,4993,9935,99.0,4962,true,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57510307664,939886459,【臺灣有貨 免運】汽車後視鏡小圓鏡盲區鏡無邊輔助鏡反光鏡360度超清鏡子倒車神器,Unknown,100640,99,true,60.0,98.0,79.0,50.0,-1.0,false,false,0.0,0,0,0,false,嚴選居家百貨,嘉義縣新港鄉,4.813477993011475,781,4369,57.0,0,false,1. Under TWD 100,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57551936312,8561316,日本Biite橡皮筋磁吸鳥巢架 山雀/虎皮鸚鵡/文鳥 可當冰箱貼,Unknown,100631,5,true,320.0,320.0,320.0,0.0,-1.0,false,false,0.0,0,0,0,false,【微日漫旅】達達小衣櫃,臺北市文山區,4.857142925262451,28,124,63.0,4280,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57553780133,313389131,德國Zenker 半透明柄矽膠烘焙刷(24cm),zenker,100636,1,false,269.0,269.0,269.0,0.0,12000000.0,false,false,0.0,0,0,0,false,德國FACKELMANN 居家生活百貨 旗艦館,高雄市三民區,4.963130950927734,3147,248,90.0,11875,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57554619660,1712521191,[Skin1004] 馬達加斯加積雪草毛孔清新安瓶 100ml - 100ml / 韓國安瓶 / 毛孔最小化 / 100,Unknown,100630,1,false,542.0,542.0,542.0,52.0,-1.0,false,false,0.0,0,0,0,false,dasom,海外,5.0,4,497,57.0,0,false,3. TWD 500-999,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57556130415,3799510,ROCK 印象 InShare 煙雨 保護殼  磁吸 防摔殼 手機殼 iPhone 17 Pro Max,ROCK,100013,9,false,599.0,599.0,599.0,0.0,-1.0,false,false,0.0,0,0,0,false,宇浩電通〰只想給你最好的手機周邊體驗,新北市永和區,4.9432220458984375,5976,1519,97.0,7064,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57556930127,1717774220,[Torriden] DIVE IN 低分子透明質酸面膜 10ea / 韓國面膜 / kivvy 低分子配方,Torriden,100630,1,false,533.0,533.0,533.0,54.0,-1.0,false,false,0.0,0,0,0,false,kivvy.K-Beauty,海外,4.800000190734863,1,493,100.0,619,false,3. TWD 500-999,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57557558187,13535006,全新/simba小獅王辛巴/蘊蜜寬口奶瓶蝶型吸管組/6+/快速出貨,Simba 小獅王辛巴,100632,1,false,55.0,55.0,55.0,0.0,-1.0,false,false,0.0,0,0,0,false,卯ㄇㄠˇ咪屋,高雄市三民區,4.95522403717041,27,78,60.0,12838,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57558062463,14718561,(活動免運) 陽明生醫 一家人愛密私益生菌 (30包/盒) 奶素,YM BIOMED 陽明生醫,100001,1,false,759.0,759.0,759.0,0.0,-1.0,false,false,0.0,0,0,0,false,ax1313,高雄市楠梓區,4.963068008422852,402,343,72.0,10973,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57558112021,1060178112,【丹力】人性化加強型護腰 S-51 S~2XL｜盈盈藥局＆實體店面藥師團隊經營,ALEX,100001,5,false,920.0,939.0,929.5,0.0,-1.0,false,false,5.0,1,1,0,false,盈盈藥局＆實體店面藥師團隊經營,臺中市大甲區,4.975893020629883,9354,357,85.0,9710,true,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
57558950111,974009987,"💯台灣出貨#優調菠蘿紋浴袍女吸水速幹珊瑚絨浴巾裹巾大人鞦鼕浴衣睡袍浴衣男",Unknown,100636,12,true,825.0,825.0,825.0,0.0,-1.0,false,false,0.0,0,0,0,false,【悠悠嚴選好物】嚴選賣家 可開發票 品質保證 售後無憂,嘉義市東區,4.865904808044434,1196,9933,87.0,7033,true,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57558950123,974009987,"💯台灣出貨#備美新款雨衣批髮加長加厚長款全身防暴雨電動電瓶車連體成人雨披",Unknown,100637,24,true,352.0,397.0,374.5,0.0,-1.0,false,false,0.0,0,0,0,false,【悠悠嚴選好物】嚴選賣家 可開發票 品質保證 售後無憂,嘉義市東區,4.865904808044434,1196,9933,87.0,7033,true,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57558970009,1592525055,[D E O K] 3.5 英寸液晶更換屏幕 HL-MP35HD-B-V5 遊戲機不帶蓋板顯示部件,Unknown,100634,1,false,601.0,601.0,601.0,30.0,-1.0,false,false,0.0,0,0,0,false,yinahiut002r2.tw,海外,,0,629,57.0,0,false,3. TWD 500-999,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57559236547,173573601,文隆 阿波羅 WL-9216A 電腦標籤 98 x 34 mm 華麗牌 16格 A4 三用 標籤 貼紙,華麗牌,100638,1,false,79.0,79.0,79.0,0.0,-1.0,false,false,0.0,0,0,0,false,文具小賣家,臺南市東區,4.9765777587890625,463,2373,80.0,2631,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57559251566,259152872,PetWELL 童話世界香水 海洋之星香水 除臭噴霧 環境除臭 居家除臭 寵物除臭噴霧 除尿臭 寵物香水 寵物除臭,Unknown,100631,4,true,279.0,454.0,366.5,43.0,-1.0,false,false,0.0,0,0,0,false,蝦幣回饋 ❤️‍🔥皮皮寵物館 ❤️‍🔥寵物用品 貓狗飼料 貓狗零食 貓狗玩具,高雄市三民區,4.965421199798584,9838,518,86.0,8564,false,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57559353244,186068067,佧登 洗髮精 沐浴乳 700g 咖啡因強健髮根洗髮精 / 平衡控油洗髮精 / 抗菌清爽控油沐浴乳 / 夢幻香水沐浴乳,Unknown,100630,4,false,129.0,129.0,129.0,0.0,-1.0,false,false,0.0,0,0,2,false,子子の小舖,雲林縣斗南鎮,4.976912975311279,4940,251,75.0,13863,true,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57559354964,259575555,【寵物僕人】貓壹 攜帶提籠  貓砂盆 便攜外出籠 外出貓砂盆 攜帶式貓盆 輕巧貓盆 輕便外出籠 寵物外出包 小貓砂盆,necoichi 貓壹,100631,3,true,435.0,1445.0,940.0,1.0,-1.0,false,false,0.0,0,0,0,false,寵物僕人特區〞撲嚕撲嚕發咪發咪發,高雄市左營區,4.967979907989502,2644,544,77.0,10328,false,3. TWD 500-999,2. 1-9%,3. Few Reviews,4. Low Engagement,1. No Reviews
57559368922,153212369,Lisagia刺繡貼布+內里舖布【19支220克純棉】短袖T恤女,Unknown,100017,8,true,311.0,311.0,311.0,30.0,-1.0,false,false,0.0,0,0,0,false,Lisagia 流行女裝商城,桃園市蘆竹區,4.7349958419799805,140559,627,30.0,15941,false,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57559535443,6602799,Ravilam娜美妍 智慧筋膜槍(附4種按摩頭+收納箱) LRJ-G05 日本製,Ravilam,100001,4,false,5990.0,5990.0,5990.0,0.0,0.0,false,false,0.0,0,0,0,false,DOLEE 多禮商城,新北市板橋區,4.9135589599609375,442,2291,50.0,8773,false,"5. TWD 3,000-9,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57559862695,8115465,MIZUNO 打擊手套 1ETEA50102 掌面羊皮 一雙入,Mizuno 美津濃,100637,2,false,1025.0,1025.0,1025.0,0.0,-1.0,false,false,0.0,0,0,0,false,focal.sports,臺中市大里區,4.963356018066406,1184,1281,80.0,9170,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57560047335,811184933,VENTURA 工作夾克,Unknown,100011,1,false,641.0,641.0,641.0,0.0,-1.0,false,false,0.0,0,0,0,false,afterusescndum.tw,海外,,0,33,57.0,0,false,3. TWD 500-999,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57560180974,805453885,[送給媽媽的禮物] 裝飾相框母親抱著嬰兒 15x15 厘米 - 餐桌裝飾 - 家庭或辦公室裝飾配件,Unknown,100636,2,false,91.0,91.0,91.0,15.0,5000000.0,false,false,0.0,0,0,0,false,tieuanvanphongphamso.tw,海外,5.0,0,226,57.0,0,false,1. Under TWD 100,3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
57560260153,313166593,"挑戰蝦皮最低價
 荒野亂鬥BrawlStars秋冬新款小中大男女兒童衛衣圓領加厚長袖外套",Unknown,100639,96,true,290.0,354.0,322.0,0.0,-1.0,false,false,0.0,0,0,0,false,七七雜貨小鋪,,4.769230842590332,42,2887,93.0,11810,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57560275692,939886459,【台灣熱賣 免運】寶寶假髮頭飾品捲髮造型可愛公主兒童女孩蝴蝶結漢服唐裝配飾髮夾ins風韓國 QLMS,Unknown,100633,24,true,226.0,326.0,276.0,53.0,-1.0,false,false,0.0,0,0,0,false,嚴選居家百貨,嘉義縣新港鄉,4.813477993011475,781,4369,57.0,0,false,2. TWD 100-499,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57602007942,127464447,🔥超低價🔥洗衣精 1.8kg 抗菌洗衣精 洗衣精補充包 1800ml洗衣精 持香 除臭 除汗 強力消臭 香氛洗衣精 淨新,D&M 淨新科技,100636,4,false,19.0,55.0,37.0,85.0,-1.0,true,false,4.940678119659424,118,118,31,false,三口品 全網最殺價 口罩 醫療口罩 拖鞋 清潔用品 收納用品 平價免運品生活,臺南市安南區,4.917543888092041,516698,1494,100.0,7404,true,1. Under TWD 100,6. 50%+,1. Top Rated,4. Low Engagement,5. 50+
57602124586,1662507351,悅詩風吟 Innisfree 蘆薈能量日常面膜_js,innisfree 悅詩風吟,100630,1,false,128.0,128.0,128.0,0.0,-1.0,false,false,0.0,0,0,0,false,Neilcom,海外,4.928570747375488,3,499,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57603441256,1653006017,【唯心生活】免運 落地衛生間儲物架 梯形置物架 陽台臥室收納櫃 宿舍客廳層架 多層鐵藝收納架 家用置物櫃 鐵藝層架,Unknown,100636,11,false,464.0,1125.0,794.5,10.0,0.0,false,false,0.0,0,0,0,false,【唯心生活】全館9折+大部分商品加氣泡柱出貨,新北市板橋區,4.8108110427856445,88,3377,94.0,6553,false,3. TWD 500-999,3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
57604919659,72586019,WASATCH 瓦莎奇 原生犬糧裹凍乾 狗飼料 (鱈魚+鮭魚+鮪魚) 3kg,Unknown,100631,1,false,750.0,750.0,750.0,2.0,-1.0,false,false,0.0,0,0,0,false,絨絨寵物小舖,高雄市三民區,4.977017879486084,331,117,88.0,3659,false,3. TWD 500-999,2. 1-9%,3. Few Reviews,4. Low Engagement,1. No Reviews
57606207340,1156288297,"2 合 1 多功能浴室地板刷和刮水器,雙頭馬桶洗滌器 120 度旋轉刮水器 - DGTL - XS",Unknown,100636,1,false,67.0,67.0,67.0,0.0,5000000.0,false,false,0.0,0,0,0,false,assu43yvjbg.tw,海外,5.0,1,72,57.0,0,false,1. Under TWD 100,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57607414843,1474774804,SAKURA櫻花 90公分 渦輪變頻環吸系列歐化除油煙機 DR-7790BSXL,SAKURA 櫻花,100010,1,true,23760.0,23760.0,23760.0,0.0,0.0,false,false,0.0,0,0,0,true,南紡購物中心,臺南市東區,4.968617916107178,3470,41844,56.0,9595,false,"6. TWD 10,000+",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57607533062,1013429970,✨臺灣發出✨熾熱紅色長袖連體衣女性感辣妹緊身顯瘦蕾絲大v領T恤上衣女裝✨新款✨,Unknown,100017,8,true,288.0,288.0,288.0,0.0,-1.0,false,false,0.0,0,0,4,false,Qiaer千尔の小店 廠家直銷 薄利多銷 誠信賣家 可開發票 歡迎質詢,桃園市蘆竹區,4.831717014312744,312,4519,100.0,7664,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57607909691,1767334637,Numbuzin 3號 柔滑嫩膚神仙精華 DUO 50ml + 50ml,Unknown,100630,1,true,935.0,935.0,935.0,54.0,0.0,false,false,0.0,0,0,0,false,Queen化妝間,桃園市大園區,4.866666793823242,24,287,57.0,0,false,3. TWD 500-999,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57608251261,16618711,CattyMan 喵星人育智透明玩具蛋 可調三階段難度 【激發狩獵本能解悶神器】貓咪漏食球 益智玩具 藏食球 慢食器 貓,CattyMan,100631,1,false,140.0,140.0,140.0,0.0,-1.0,false,false,5.0,1,1,0,false,🐈‍⬛柒蛋茉日,彰化縣和美鎮,4.971142768859863,287,502,94.0,4384,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,2. 1-4
57608399575,198044100,【隔日免運24hr】ShineTrip山趣鋁合金三角置物架配件 多功能吊掛架 三角置物架 露營折疊架 掛架 星伴浮生,ShineTrip 山趣,100637,4,false,90.0,450.0,270.0,40.0,-1.0,false,false,0.0,0,0,0,false,星伴浮生 露營/戶外用品選品專賣店,臺中市沙鹿區,4.974399089813232,3380,198,72.0,13809,true,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57608505184,1772290124,"[bouquet garni] 香氛身體乳(白麝香),520ml, 1pc / 韓國身體乳 / 首爾 Beauty 白麝",Unknown,100630,1,false,387.0,387.0,387.0,49.0,-1.0,false,false,0.0,0,0,0,false,Seoul Beauty Shop TW,海外,5.0,2,499,100.0,5388,false,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57609241571,1785353900,【頂配】2026美加墨世界盃日主場本球員版球衣14號伊東純也三沾薰 S-XXL,Unknown,100011,30,false,346.0,530.0,438.0,0.0,-1.0,false,false,0.0,0,0,0,false,mengsangejersey,海外,,0,83,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57609292060,10582510,香料共和國 山葵椒鹽,Unknown,100629,1,false,140.0,140.0,140.0,0.0,-1.0,false,false,0.0,0,0,0,false,安安你好ㄇ,臺北市萬華區,4.880455017089844,975,4414,30.0,12495,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57609400602,280564055,美國 Nurture PRO 天然密碼 犬糧 1.8Kg-11.8Kg 低敏 狗乾糧 狗主食 狗飼料,Unknown,100631,6,false,639.0,1599.0,1119.0,37.0,-1.0,false,false,0.0,0,0,0,false,myanlive,桃園市桃園區,4.953883171081543,382,490,50.0,10120,false,"4. TWD 1,000-2,999",5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57609954097,1773397758,【現貨】貓咪寵物衣服冬季刷毛加厚保暖狗狗布偶比熊博美泰迪小型犬兩腳衣,Unknown,100631,84,false,197.0,197.0,197.0,10.0,-1.0,false,false,0.0,0,0,0,false,小非的店舖,海外,,0,489,100.0,932,false,2. TWD 100-499,3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
57610025155,1618647028,PPR溫控閥 暖氣片三通溫控閥門角式直式溫控閥散熱器水管管材管件,Unknown,100636,27,false,153.0,599.0,376.0,0.0,-1.0,false,false,0.0,0,0,0,false,halou121ph.tw,海外,,0,410,57.0,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57610121067,1131280647,😍新款💫台灣出貨💫指甲剪甲溝炎專用指甲刀修腳刀剪腳趾甲尖嘴鉗子鷹嘴鉗指甲剪刀,Unknown,100630,12,true,98.0,276.0,187.0,0.0,-1.0,false,false,0.0,0,0,0,false,🌟希音甄選🌟,桃園市大園區,4.778985977172852,400,1088,79.0,13272,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57610126523,1818097035,旋轉轉椅洽談接待處座椅椅沙發椅創意培訓會客椅休閒接待辦公會議 BAKE,Unknown,100636,4,false,3524.0,8293.0,5908.5,12.0,0.0,false,false,0.0,0,0,0,false,bmtf6376,海外,,0,492,57.0,0,false,"5. TWD 3,000-9,999",3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
57610165648,1802176530,適用杜卡迪Hypermotard Diavel Streetfighter改裝機油螺絲蓋配件,Unknown,100641,12,false,1180.0,1180.0,1180.0,0.0,0.0,false,false,0.0,0,0,0,false,491caoyouqian1474.tw,海外,,0,496,57.0,0,false,"4. TWD 1,000-2,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57610180224,1693941258,2026初春新款華夫格棉褲男時尚貼標抽繩束腳哈倫褲寬鬆闊腿直筒休閒褲COD 休閒 COD 48MA,Unknown,100011,30,false,113.0,188.0,150.5,0.0,-1.0,false,false,0.0,0,0,0,false,hhm6503tw,海外,4.223880767822266,6,998,,0,false,2. TWD 100-499,1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57610186106,1568809909,免運 廳裡廳氣 法式 御姐 輕熟風 高級感 漂亮 氣質 顯瘦 卡其色 無袖 洋裝 女 夏,Unknown,100017,5,true,420.0,420.0,420.0,51.0,-1.0,false,false,0.0,0,0,0,false,AnRan家~韓系潮流女裝,桃園市蘆竹區,4.794642925262451,2768,4999,94.0,10277,false,2. TWD 100-499,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57610211017,1797920249,寫字書櫃書架簡約桌家用學生一件式書桌書桌臺式帶組合實木書架電腦 V6VL,Unknown,100636,14,false,3535.0,6362.0,4948.5,12.0,0.0,false,false,0.0,0,0,0,false,irqm2176,海外,,0,497,57.0,0,false,"5. TWD 3,000-9,999",3. 10-19%,3. Few Reviews,4. Low Engagement,1. No Reviews
57610244537,1790122239,【温泉泳衣限時搶購】現貨實拍INS熱賣爆乳大小胸新款比基尼歐美女士兩件套純色泳衣性感bikini三點式簡單多純色,Unknown,100637,33,false,183.0,217.0,200.0,42.0,-1.0,false,false,0.0,0,0,0,false,suichuang2,海外,5.0,3,478,67.0,3710,false,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57610271737,811124876,NB輸入NWB鞋**,Unknown,100012,48,true,784.0,784.0,784.0,0.0,-1.0,false,false,4.756410121917725,78,0,0,false,ernalistore0t.tw,海外,,0,532,57.0,0,false,3. TWD 500-999,1. No Discount,1. Top Rated,4. Low Engagement,5. 50+
57650281106,139745647,【TATUNG大同】輕享料理組-春櫻粉 (2機1底座) 3人份複合式電鍋 0.9L電茶壺 TAC-0309EA-P,TATUNG 大同,100010,1,true,5750.0,5750.0,5750.0,0.0,11000000.0,false,false,0.0,0,0,5,false,享大心家電生活館,,4.963164806365967,44002,888,59.0,10041,false,"5. TWD 3,000-9,999",1. No Discount,3. Few Reviews,4. Low Engagement,1. No Reviews
57652338094,2152439,路亞微物飛蠅鈎毒紋馬口白條微物假餌軍魚羅非魚手工精綁路亞假餌,Unknown,100637,6,true,269.0,269.0,269.0,31.0,-1.0,false,false,0.0,0,0,0,false,佳佳精選百貨✨滿99出貨✨免運 批發合作,桃園市蘆竹區,4.904214859008789,484,3968,77.0,5736,false,2. TWD 100-499,5. 30-49%,3. Few Reviews,4. Low Engagement,1. No Reviews
57652869817,20655723,24H🔥免運 寵物胸背帶 中大型犬狗狗胸背帶 防爆衝背心式反光大狗胸背帶 胸背帶 狗狗背帶 寵物背帶 狗背帶 狗胸背帶,Unknown,100631,16,true,118.0,295.0,206.5,50.0,-1.0,false,false,0.0,0,0,1,false,Petsweetie甜心🐾寵物用品旗艦店 寵物衣服,桃園市蘆竹區,4.940784931182861,160,1,69.0,10393,false,2. TWD 100-499,6. 50%+,3. Few Reviews,4. Low Engagement,1. No Reviews
57656682333,21321371,2026新款🏅大容量包 通懃包 後背包 帆布袋 夏季韓國ins新款包包  小衆複古高級感腋下包 草編包 簡約託特包女,Unknown,100016,1,true,497.0,497.0,497.0,2.0,-1.0,false,false,0.0,0,0,0,false,新視界-好物,桃園市中壢區,4.836465835571289,2007,325,99.0,5904,false,2. TWD 100-499,2. 1-9%,3. Few Reviews,4. Low Engagement,1. No Reviews
