shopId,shopName,shop_location,shop_rating,shop_response_rate,shop_response_time,shop_follower_count,shop_item_count,shop_rating_good,shop_rating_normal,shop_rating_bad,is_official_shop,is_shopee_verified,positive_rating_pct,response_time_bucket,listing_count,avg_price_twd,avg_discount_pct,avg_product_rating,total_ratings,total_comments,total_likes,free_shipping_count,discounted_count,shopee_fulfilled_count,avg_models_count,free_shipping_rate,discount_rate,shopee_fulfilled_rate,total_engagement_score,shop_tier,follower_tier
202613669,p0920936,新竹縣寶山鄉,4.896542072296143,77.0,8683,545,54,3575,44,17,false,false,98.32,2. 1-6 hours,1,47.0,0.0,5.0,1,1,1,0,0,0,8.0,0.0,0.0,0.0,3,3. Established,3. 100-999
202614665,轉角瘋3C - 10%蝦幣回饋商城,臺北市萬華區,4.981959819793701,96.0,5721,6358,74,3445,5,5,false,true,99.71,2. 1-6 hours,1,45290.0,0.0,0.0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
202647257,Candy1226 瘋代購,新北市板橋區,4.969779014587402,52.0,8565,3603,391,11950,42,15,false,false,99.53,2. 1-6 hours,1,399.0,0.0,0.0,0,0,4,0,0,0,1.0,0.0,0.0,0.0,4,2. Power Seller,"2. 1,000-9.999"
202853007,KIWISH居家生活,彰化縣福興鄉,4.935896873474121,92.0,11125,8337,548,8833,74,19,true,false,98.96,2. 1-6 hours,2,745.0,50.0,0.0,0,0,1,0,2,0,27.0,0.0,100.0,0.0,1,1. Official,"2. 1,000-9.999"
203146580,aerryamy2004,新北市汐止區,5.0,57.0,0,3,0,11,0,0,false,false,100.0,1. Under 1 hour,1,89.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,4. < 100
203323900,豐居品商行,桃園市蘆竹區,4.815657138824463,83.0,5625,6210,710,19686,680,252,false,true,95.48,2. 1-6 hours,1,20.0,0.0,4.53,15,15,6,0,0,0,7.0,0.0,0.0,0.0,36,2. Power Seller,"2. 1,000-9.999"
203882713,JAMie 潔咪母嬰商品,彰化縣鹿港鎮,4.908675193786621,94.0,1784,3041,83,4366,56,22,false,false,98.24,1. Under 1 hour,1,40.0,20.0,4.92,62,57,47,0,1,0,9.0,0.0,100.0,0.0,166,2. Power Seller,"2. 1,000-9.999"
204189197,Nana日韓星漫緣（包包 文具 掛件 BTS周邊 KPOP JPOP）,臺中市太平區,4.895801067352295,82.0,9678,43619,1114,92426,1770,339,false,false,97.77,2. 1-6 hours,1,59.0,0.0,4.83,36,36,12,0,0,0,2.0,0.0,0.0,0.0,84,2. Power Seller,"1. 10,000+"
204448283,[卡酷寵物],臺中市大里區,4.983527183532715,98.0,5466,651,123,18383,32,9,false,true,99.78,2. 1-6 hours,1,159.0,0.0,4.98,410,402,133,0,0,0,3.0,0.0,0.0,0.0,945,3. Established,3. 100-999
204499214,kl5655rf,高雄市旗山區,4.945920944213867,80.0,5083,263,269,1197,9,2,false,false,99.09,2. 1-6 hours,2,205.0,0.0,0.0,0,0,1,0,0,0,6.0,0.0,0.0,0.0,1,3. Established,3. 100-999
204659060,ra1ndr0p,基隆市信義區,4.945076942443848,25.0,2114,248,240,2985,23,8,false,false,98.97,1. Under 1 hour,1,550.0,0.0,0.0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,3. 100-999
204851341,日日好貨倉🌈公司嚴格優選🌈百貨 收納 IG推薦 超夯超讚,桃園市蘆竹區,4.842333793640137,100.0,1321,2204,4958,7083,190,97,false,false,96.11,1. Under 1 hour,1,168.0,59.0,0.0,0,0,0,0,1,0,2.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
204944158,元樂生活趣居家用品,新北市樹林區,4.949080944061279,100.0,3981,417,641,716,7,2,false,false,98.76,2. 1-6 hours,2,81.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
205555396,et5988,新北市鶯歌區,4.979367256164551,56.0,3386,74,471,733,3,0,false,false,99.59,1. Under 1 hour,1,10.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,3. Established,4. < 100
205693900,躍獅連鎖藥局,桃園市龜山區,4.976075172424316,47.0,10747,24593,683,41697,126,29,false,false,99.63,2. 1-6 hours,1,399.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"1. 10,000+"
206142975,【YX  百貨商城】滿額免運 關注領卷 品質保證,臺中市大里區,4.838827133178711,93.0,5736,2982,4784,9768,295,106,false,false,96.06,2. 1-6 hours,3,243.67,6.67,3.31,24,24,63,0,2,0,3.3,0.0,66.67,0.0,111,2. Power Seller,"2. 1,000-9.999"
206265399,小波日貨 ,高雄市三民區,4.983246803283691,85.0,17205,1892,616,17102,28,9,false,true,99.78,2. 1-6 hours,1,325.0,0.0,5.0,32,32,23,0,0,0,1.0,0.0,0.0,0.0,87,2. Power Seller,"2. 1,000-9.999"
206483013,城邦讀書花園(直營),桃園市蘆竹區,4.971881866455078,55.0,10630,53895,30085,95022,397,81,true,false,99.5,2. 1-6 hours,1,632.0,27.0,5.0,3,3,2,0,1,0,1.0,0.0,100.0,0.0,8,1. Official,"1. 10,000+"
206517838,『LS王子』文具/居家日用/百貨專賣店,彰化縣福興鄉,4.962983131408691,87.0,13921,261668,1646,954497,4737,1824,false,false,99.32,2. 1-6 hours,2,48.0,3.0,4.98,814,789,225,0,1,0,1.5,0.0,50.0,0.0,1828,2. Power Seller,"1. 10,000+"
206787498,wuyao98,高雄市鼓山區,,57.0,0,3,500,0,0,0,false,false,,1. Under 1 hour,1,246.0,0.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,4. General,4. < 100
207120509,✅公司名稱 : 日毅釣具行  ✅公司統編 : 09846084,新北市中和區,4.966777801513672,95.0,6492,5321,1154,140885,554,123,false,false,99.52,2. 1-6 hours,1,100.0,0.0,4.96,107,104,9,0,0,0,6.0,0.0,0.0,0.0,220,2. Power Seller,"2. 1,000-9.999"
207271616,💐花好悅園💐可客製花束✨針織花✨玩偶花束✨乾燥花✨禮品✨可批發,桃園市蘆竹區,4.918002128601074,100.0,5287,7259,4112,9000,121,34,false,false,98.31,2. 1-6 hours,1,200.0,5.0,0.0,0,0,0,0,1,0,2.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
207461393,BioBo 母嬰館,桃園市蘆竹區,4.822903156280518,90.0,7683,1624,4838,3846,87,68,false,false,96.13,2. 1-6 hours,1,42.0,0.0,0.0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
207489410,城堡生活家居,新北市板橋區,4.911344051361084,91.0,7989,93520,1815,536402,8170,1804,false,true,98.17,2. 1-6 hours,2,31.0,37.5,4.87,653,644,286,0,2,0,2.0,0.0,100.0,0.0,1583,2. Power Seller,"1. 10,000+"
208004544,reaganbookstore2,臺北市內湖區,4.968423843383789,100.0,2556,3818,2934,8594,44,2,false,true,99.47,1. Under 1 hour,1,30.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
208128088,瘋鵝購物~快來買鴨!!,彰化縣鹿港鎮,4.936760902404785,93.0,1521,24209,362,83018,875,183,false,true,98.74,1. Under 1 hour,1,79.0,21.0,4.97,34,34,22,0,1,0,1.0,0.0,100.0,0.0,90,2. Power Seller,"1. 10,000+"
208388119,Omoi Life House,臺南市安南區,4.9699249267578125,,0,244,35,134,2,0,false,false,98.53,1. Under 1 hour,1,280.0,0.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,3. Established,3. 100-999
208432117,樂昂客94愛購物,高雄市三民區,4.988094806671143,89.0,4600,627,635,1494,1,0,false,false,99.93,2. 1-6 hours,1,36900.0,0.0,0.0,0,0,5,0,0,0,2.0,0.0,0.0,0.0,5,3. Established,3. 100-999
208517716,Lucky養生理療專營店💝,桃園市桃園區,4.8707380294799805,100.0,5468,5371,202,19661,487,165,false,false,96.79,2. 1-6 hours,1,130.0,50.0,4.94,1769,1769,1413,0,1,0,8.0,0.0,100.0,0.0,4951,2. Power Seller,"2. 1,000-9.999"
208532330,L&R Antiques and Curiosa 古董與珍奇老件,新北市新店區,4.9583330154418945,100.0,2753,686,392,194,0,1,false,false,99.49,1. Under 1 hour,1,690.0,0.0,0.0,0,0,14,0,0,0,1.0,0.0,0.0,0.0,14,3. Established,3. 100-999
209147796,💕清清的賣場💕,雲林縣西螺鎮,4.809898853302002,99.0,5737,5888,4911,13958,509,206,false,false,95.13,2. 1-6 hours,1,378.0,39.0,0.0,0,0,0,0,1,0,7.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
209368106,精品社百貨,新北市土城區,4.870658874511719,91.0,11453,15358,2201,187042,4276,1240,false,true,97.14,2. 1-6 hours,1,115.0,2.0,4.89,62,62,22,0,1,0,5.0,0.0,100.0,0.0,146,2. Power Seller,"1. 10,000+"
209389042,Zhonlian 中聯釣具,嘉義縣鹿草鄉,4.944138050079346,19.0,5668,4512,419,6250,49,18,false,false,98.94,2. 1-6 hours,1,190.0,0.0,0.0,0,0,1,0,0,0,12.0,0.0,0.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
209816604,美賣愛寵鋪,新竹市北區,4.982373237609863,99.0,1206,2716,378,45386,70,17,false,true,99.81,1. Under 1 hour,1,280.0,0.0,5.0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,4,2. Power Seller,"2. 1,000-9.999"
209848421,🧸禮品專賣店🎁隱密包裝📦,臺中市東區,4.9156928062438965,90.0,2402,7858,1829,24122,349,106,false,false,98.15,1. Under 1 hour,1,260.0,0.0,0.0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,1,2. Power Seller,"2. 1,000-9.999"
209932043,太陽小舖🌈生活百貨,桃園市中壢區,4.893721103668213,97.0,7186,44418,457,116955,2176,694,false,true,97.6,2. 1-6 hours,1,2.0,50.0,4.89,666,650,127,0,1,0,1.0,0.0,100.0,0.0,1443,2. Power Seller,"1. 10,000+"
210438184,Bonito✨精品專賣✨全館免運,臺中市西區,4.9976420402526855,77.0,11864,3166,1883,434,0,0,false,false,100.0,2. 1-6 hours,1,5702.0,0.0,5.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
210504778,〔媽媽的最愛〕,彰化縣和美鎮,4.978858947753906,70.0,12718,520,533,4553,10,1,false,false,99.76,2. 1-6 hours,1,79.0,0.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,3. Established,3. 100-999
210602942,Fairy小店 & 官方旗艦店,桃園市蘆竹區,4.808060169219971,94.0,7139,2077,5000,5782,182,120,false,false,95.04,2. 1-6 hours,1,581.0,3.0,0.0,0,0,0,0,1,0,5.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
211160386,精選五金工廠,桃園市蘆竹區,4.881306171417236,100.0,3899,98,4591,1341,30,10,false,false,97.1,2. 1-6 hours,1,348.0,50.0,0.0,0,0,0,0,1,0,1.0,0.0,100.0,0.0,0,3. Established,4. < 100
211208801,eslite 誠品,桃園市平鎮區,4.976283073425293,59.0,9254,884222,261582,1436811,4674,1427,true,false,99.58,2. 1-6 hours,41,508.54,7.76,1.7,84,85,133,0,25,0,1.0,0.0,60.98,0.0,302,1. Official,"1. 10,000+"
212189660,fuyou,臺南市佳里區,4.979146957397461,77.0,9269,79162,555,160438,386,80,false,false,99.71,2. 1-6 hours,1,999.0,0.0,4.98,263,263,78,0,0,0,7.0,0.0,0.0,0.0,604,2. Power Seller,"1. 10,000+"
212339639,Eva妹妹小舖,新北市土城區,4.917753219604492,57.0,0,621,285,1005,11,2,false,false,98.72,1. Under 1 hour,1,69.0,0.0,5.0,3,3,4,0,0,0,1.0,0.0,0.0,0.0,10,3. Established,3. 100-999
212359881,FashionGo,海外,4.800498962402344,57.0,0,2399,279,787,38,5,false,false,94.82,1. Under 1 hour,3,489.33,73.0,0.0,0,0,0,0,3,0,4.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
212636773,<Mystic* 藝境*>,,4.959458827972412,34.0,9003,181,781,75,1,0,false,false,98.68,2. 1-6 hours,1,480.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
212724016,伊家雜置社[滿99出貨],桃園市蘆竹區,4.820007801055908,98.0,6883,1932,4917,4840,160,69,false,false,95.48,2. 1-6 hours,1,54.0,0.0,0.0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
212737537,leoyuuu,宜蘭縣三星鄉,4.962963104248047,100.0,562,59,142,219,0,0,false,false,100.0,1. Under 1 hour,2,238.5,0.0,0.0,0,0,0,0,0,0,4.5,0.0,0.0,0.0,0,3. Established,4. < 100
212949783,💎 愛麗絲的秘密花園 💎,新北市新莊區,4.961105823516846,74.0,15464,21778,292,34827,169,35,false,false,99.42,2. 1-6 hours,1,399.0,60.0,5.0,25,25,36,0,1,0,1.0,0.0,100.0,0.0,86,2. Power Seller,"1. 10,000+"
213216210,久大文具連鎖,臺北市大安區,4.974503040313721,52.0,14748,73541,5603,127766,445,88,true,false,99.58,2. 1-6 hours,4,38.5,0.0,2.5,45,42,4,0,0,0,3.0,0.0,0.0,0.0,91,1. Official,"1. 10,000+"
213315319,🎀益質百貨🎀,新竹市東區,4.875535011291504,90.0,5772,790,4935,2329,63,13,false,false,96.84,2. 1-6 hours,1,111.0,0.0,5.0,1,1,2,0,0,0,90.0,0.0,0.0,0.0,4,3. Established,3. 100-999
213439099,丹爸童書玩具,高雄市大社區,4.976987838745117,99.0,6000,32912,1069,39754,111,18,false,false,99.68,2. 1-6 hours,1,139.0,0.0,5.0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,3,2. Power Seller,"1. 10,000+"
213453026,【美安生活】,桃園市桃園區,4.94166374206543,46.0,6744,513,493,11328,104,27,false,false,98.86,2. 1-6 hours,2,379.0,3.5,0.0,0,0,0,0,2,0,14.0,0.0,100.0,0.0,0,3. Established,3. 100-999
213501391,工具帝國 ,新北市三重區,4.972588062286377,76.0,7669,7012,1459,62965,243,55,false,false,99.53,2. 1-6 hours,1,145.0,0.0,5.0,44,40,38,0,0,0,2.0,0.0,0.0,0.0,122,2. Power Seller,"2. 1,000-9.999"
214032942,卡媚菈數位,新北市土城區,4.963496208190918,71.0,14297,1455,384,1828,8,2,false,false,99.46,2. 1-6 hours,1,550.0,0.0,5.0,3,3,4,0,0,0,1.0,0.0,0.0,0.0,10,2. Power Seller,"2. 1,000-9.999"
214134481,店長是六隻招財貓,彰化縣秀水鄉,4.962894916534424,83.0,10494,607,565,8654,33,13,false,false,99.47,2. 1-6 hours,1,145.0,0.0,5.0,10,10,1,0,0,0,2.0,0.0,0.0,0.0,21,3. Established,3. 100-999
214716722,愛上潮人飾館,海外,4.931623935699463,57.0,0,88,489,119,0,0,false,false,100.0,1. Under 1 hour,1,47.0,0.0,0.0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,0,3. Established,4. < 100
215242074,xsh1222（可走麥～,南投縣鹿谷鄉,5.0,58.0,1306,106,282,172,0,0,false,false,100.0,1. Under 1 hour,1,250.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
215310073,Lumière 美妝官方店,桃園市蘆竹區,4.924765110015869,57.0,0,182,158,317,5,2,false,false,97.84,1. Under 1 hour,1,169.0,32.0,0.0,0,0,0,0,1,0,1.0,0.0,100.0,0.0,0,3. Established,3. 100-999
215551637,SWANSON 美國斯旺森 原廠授權台灣獨家經銷,新北市淡水區,4.974238872528076,99.0,4969,7939,44,35980,99,20,true,false,99.67,2. 1-6 hours,1,380.0,24.0,4.98,803,787,289,0,1,0,2.0,0.0,100.0,0.0,1879,1. Official,"2. 1,000-9.999"
215650882,阿媽日常選品,,5.0,57.0,0,22,163,4,0,0,false,false,100.0,1. Under 1 hour,1,50.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
215746572,生活の職人,桃園市蘆竹區,4.901914119720459,64.0,13603,2325,490,50500,893,196,false,false,97.89,2. 1-6 hours,1,1.0,67.0,4.92,24,22,2,0,1,0,2.0,0.0,100.0,0.0,48,2. Power Seller,"2. 1,000-9.999"
215789788,a.buildermodel,臺南市北區,4.941860198974609,59.0,5074,335,137,85,0,1,false,false,98.84,2. 1-6 hours,1,4200.0,0.0,5.0,1,1,5,0,0,0,1.0,0.0,0.0,0.0,7,3. Established,3. 100-999
215816496,艾頑模型玩具 (公仔、模型、景品、盒玩、扭蛋),臺中市北屯區,4.9976420402526855,76.0,13606,2341,880,2552,2,0,false,false,99.92,2. 1-6 hours,1,550.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
215896080,昌運監視器官方旗艦館,高雄市左營區,4.95643424987793,69.0,5241,670,6828,2520,15,2,true,false,99.33,2. 1-6 hours,2,5994.5,0.0,5.0,2,2,2,0,0,0,1.0,0.0,0.0,0.0,6,1. Official,3. 100-999
215922034,kevinliu920322,臺北市北投區,5.0,34.0,5836,2,91,39,0,0,false,false,100.0,2. 1-6 hours,1,280.0,0.0,5.0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,3,3. Established,4. < 100
215926584,科捷小米3C生活館 2館,彰化縣埤頭鄉,4.961392879486084,94.0,7459,728,372,4046,13,14,false,true,99.34,2. 1-6 hours,3,2625.67,0.0,3.33,46,46,62,0,0,0,1.3,0.0,0.0,0.0,154,3. Established,3. 100-999
215935558,漢霖 maserati673,臺南市南區,4.987285137176514,99.0,5005,3295,267,50216,64,10,false,false,99.85,2. 1-6 hours,2,25.5,0.0,5.0,141,141,38,0,0,0,4.0,0.0,0.0,0.0,320,2. Power Seller,"2. 1,000-9.999"
215972077,Pet Market,臺北市萬華區,4.981418132781982,100.0,3890,2515,1577,43007,80,24,false,false,99.76,2. 1-6 hours,4,882.5,0.0,2.5,4,3,1,0,0,0,1.5,0.0,0.0,0.0,8,2. Power Seller,"2. 1,000-9.999"
216037029,OTTERBOX 台灣官方旗艦店,臺北市南港區,4.947721004486084,57.0,0,35762,126,4341,32,15,false,false,98.93,1. Under 1 hour,1,1380.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"1. 10,000+"
216308631,sourcemoto,高雄市鳳山區,4.91032600402832,90.0,8749,2082,309,363,8,1,false,false,97.58,2. 1-6 hours,1,1980.0,0.0,0.0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,2,2. Power Seller,"2. 1,000-9.999"
216318219,好拾光衣櫥,臺南市永康區,4.973855972290039,67.0,12965,150,260,155,1,0,false,false,99.36,2. 1-6 hours,1,798.0,0.0,0.0,0,0,0,0,0,0,81.0,0.0,0.0,0.0,0,3. Established,3. 100-999
216827492,n63湘湘好事多,,4.980892181396484,86.0,521,56,347,493,2,0,false,true,99.6,1. Under 1 hour,3,449.0,9.67,0.0,0,0,0,0,2,0,1.0,0.0,66.67,0.0,0,3. Established,4. < 100
216860764,守護您是我們應盡的任務,桃園市中壢區,5.0,91.0,940,4,85,22,0,0,false,false,100.0,1. Under 1 hour,1,445.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
216920480,麗塔世界零食小舖,高雄市三民區,4.87886381149292,69.0,8495,1025,155,1570,39,12,false,false,96.85,2. 1-6 hours,1,60.0,0.0,4.83,6,6,1,0,0,0,10.0,0.0,0.0,0.0,13,2. Power Seller,"2. 1,000-9.999"
217252518,日月香水美妝店,,4.938776016235352,97.0,11428,90,611,99,1,0,false,false,99.0,2. 1-6 hours,1,495.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
217254219,艾利森賣場,臺北市南港區,4.972178936004639,94.0,968,168,91,2687,7,0,false,false,99.74,1. Under 1 hour,1,36.0,0.0,5.0,3,3,1,0,0,0,3.0,0.0,0.0,0.0,7,3. Established,3. 100-999
217342989,🔥鈞鈞服饰配件店🔥,新北市淡水區,4.806559085845947,50.0,4915,471,1944,2052,60,49,false,false,94.96,2. 1-6 hours,2,251.5,28.5,0.0,0,0,0,0,2,0,2.5,0.0,100.0,0.0,0,3. Established,3. 100-999
217888341,Bushcraft 露營風格選物 老軍品 登山outdoor hiking,臺中市西屯區,4.988742828369141,85.0,8231,1679,273,1082,1,0,false,false,99.91,2. 1-6 hours,1,1099.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
217903338,富廉網,臺北市中正區,4.946879863739014,92.0,6423,208,425,1189,8,3,true,false,99.08,2. 1-6 hours,1,5049.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1. Official,3. 100-999
218461653,凱莉的異想世界,嘉義縣溪口鄉,4.96439790725708,83.0,14840,7359,628,19163,101,20,false,false,99.37,2. 1-6 hours,1,20.0,0.0,4.98,65,64,9,0,0,0,4.0,0.0,0.0,0.0,138,2. Power Seller,"2. 1,000-9.999"
218505417,【護足坊】增高鞋墊 運動鞋墊 口罩 收納 居家百貨 護膝 拖鞋 護理 長輩照顧,桃園市蘆竹區,4.851140022277832,97.0,9849,12384,581,38095,1037,347,false,true,96.49,2. 1-6 hours,1,48.0,90.0,5.0,15,15,62,0,1,0,16.0,0.0,100.0,0.0,92,2. Power Seller,"1. 10,000+"
218623443,台中水族生活,苗栗縣頭份市,4.888247013092041,55.0,14542,181,1030,511,6,5,false,false,97.89,2. 1-6 hours,1,3900.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
218981322,優格小喵.,新北市八里區,4.974675178527832,98.0,12002,6293,815,44190,146,34,false,true,99.59,2. 1-6 hours,1,2890.0,0.0,5.0,1,1,1,0,0,0,10.0,0.0,0.0,0.0,3,2. Power Seller,"2. 1,000-9.999"
219361329,小迷迷寵物百貨店,新北市三峽區,4.9807281494140625,100.0,14617,91,61,477,2,0,false,false,99.58,2. 1-6 hours,1,599.0,0.0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,3. Established,4. < 100
219518516,千沛運動補給官方商城,臺中市后里區,4.952381134033203,80.0,11382,5040,53,1047,7,0,true,false,99.34,2. 1-6 hours,1,291.0,12.0,4.98,81,80,24,0,1,0,1.0,0.0,100.0,0.0,185,1. Official,"2. 1,000-9.999"
219800953,SWT.KR的小小賣場,新北市板橋區,5.0,57.0,0,551,11,38,0,0,false,false,100.0,1. Under 1 hour,1,380.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,3. 100-999
219820297,白蘭氏健康mall官方直營店,桃園市蘆竹區,4.966287136077881,97.0,9910,81982,59,68581,319,54,true,false,99.46,2. 1-6 hours,1,880.0,25.0,4.95,614,539,517,0,1,0,1.0,0.0,100.0,0.0,1670,1. Official,"1. 10,000+"
219836385,愛喵樂寵物,新北市八里區,4.976892948150635,96.0,8202,20237,936,160140,466,135,false,true,99.63,2. 1-6 hours,2,1050.0,1.0,2.5,8,7,2,0,1,0,10.0,0.0,50.0,0.0,17,2. Power Seller,"1. 10,000+"
219975365,key125cc,桃園市蘆竹區,4.758929252624512,84.0,9384,50,986,224,5,8,false,false,94.51,2. 1-6 hours,1,273.0,0.0,0.0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0,3. Established,4. < 100
220430751,花花萬物寵寶貝,高雄市三民區,4.970688819885254,75.0,9419,5012,571,30421,118,41,false,false,99.48,2. 1-6 hours,2,439.0,33.0,0.0,0,0,0,0,2,0,3.0,0.0,100.0,0.0,0,2. Power Seller,"2. 1,000-9.999"
220455961,Wild&Free Camping,臺南市南區,5.0,57.0,0,150,76,33,0,0,false,false,100.0,1. Under 1 hour,1,1350.0,0.0,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,3. Established,3. 100-999
220461902,冰淇淋🍦惜物店鋪✨✨,臺中市大里區,5.0,57.0,0,6,43,19,0,0,false,false,100.0,1. Under 1 hour,1,22000.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,3. Established,4. < 100
221148089,優惠/熱銷/人氣商品眾多【免運費】！,新北市三重區,4.959198951721191,84.0,11309,303,682,4022,19,11,false,false,99.26,2. 1-6 hours,1,34.0,0.0,5.0,12,11,2,0,0,0,4.0,0.0,0.0,0.0,25,3. Established,3. 100-999
221721283,啟航全球小店,桃園市蘆竹區,4.804927825927734,90.0,9233,770,4865,944,39,9,false,false,95.16,2. 1-6 hours,1,1853.0,5.0,0.0,0,0,0,0,1,0,6.0,0.0,100.0,0.0,0,3. Established,3. 100-999
222064777,Edward小店,桃園市蘆竹區,4.962963104248047,92.0,7920,33,4987,27,0,0,false,false,100.0,2. 1-6 hours,2,170.0,0.0,0.0,0,0,0,0,0,0,14.5,0.0,0.0,0.0,0,3. Established,4. < 100
222064840,Mickey批發倉庫,臺中市烏日區,4.957817077636719,100.0,2055,223222,373,620778,3987,928,false,true,99.21,1. Under 1 hour,2,359.0,14.5,0.0,0,0,0,0,2,0,1.0,0.0,100.0,0.0,0,2. Power Seller,"1. 10,000+"
222289601,台灣蒂雅輪旗艦店,桃園市蘆竹區,4.868668079376221,100.0,2642,256,4949,530,16,4,false,false,96.36,1. Under 1 hour,2,1449.0,17.0,0.0,0,0,0,0,2,0,8.0,0.0,100.0,0.0,0,3. Established,3. 100-999
222964151,悠悠購 Yoyo Go 生活好物,臺中市清水區,4.941262245178223,100.0,7319,433,528,3554,39,10,false,true,98.64,2. 1-6 hours,1,4.0,56.0,0.0,0,0,1,0,1,0,3.0,0.0,100.0,0.0,1,3. Established,3. 100-999
222966898,樹懶小Y●日本代購🌸零食代購,嘉義縣太保市,4.9873881340026855,80.0,3452,833,30,2006,6,1,false,false,99.65,1. Under 1 hour,1,115.0,0.0,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,3. Established,3. 100-999
223102067,埔里比價王通訊@353begkp,南投縣埔里鎮,4.937908172607422,72.0,10305,552,389,1555,21,5,false,false,98.36,2. 1-6 hours,1,4000.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,3. 100-999
223272058,五金工具。滿300才出貨,雲林縣斗南鎮,4.963120937347412,68.0,12735,88,259,731,2,1,false,false,99.59,2. 1-6 hours,1,490.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,3. Established,4. < 100
223620016,家己人寵物用品優選【優選賣家】,彰化縣彰化市,4.866352081298828,78.0,9972,264,499,635,19,5,false,false,96.36,2. 1-6 hours,1,70.0,50.0,0.0,0,0,1,0,1,0,2.0,0.0,100.0,0.0,1,3. Established,3. 100-999
223847361,366春光調頻所---天然水晶邀請,苗栗縣頭份市,4.99147891998291,75.0,7605,1677,3390,1430,0,0,false,false,100.0,2. 1-6 hours,1,1999.0,0.0,0.0,0,0,4,0,0,0,1.0,0.0,0.0,0.0,4,2. Power Seller,"2. 1,000-9.999"
224038561,小資毛孩柑仔店,桃園市桃園區,4.972125053405762,80.0,10735,83,66,619,3,1,false,false,99.36,2. 1-6 hours,1,479.0,0.0,5.0,2,2,1,0,0,0,5.0,0.0,0.0,0.0,5,3. Established,4. < 100
224397660,WC模型屋,彰化縣永靖鄉,4.967010021209717,44.0,11553,4277,4057,63170,250,138,false,false,99.39,2. 1-6 hours,1,360.0,0.0,5.0,4,4,7,0,0,0,1.0,0.0,0.0,0.0,15,2. Power Seller,"2. 1,000-9.999"
